molecule_chembl_id,canonical_smiles,pchembl_value,standard_type,standard_value,target_chembl_id,organism,reference_class,canonical_smiles_rdkit,scaffold_smiles,mw,logp,hba,hbd,valid_structure,pchembl_numeric
CHEMBL4210894,N[C@H]1CCN(c2cc3c(cc2F)n2ccnc2c(=O)n3C2CC2)C1,5.92,IC50,1190.0,CHEMBL2094139,E. coli complex,Gyr,N[C@H]1CCN(c2cc3c(cc2F)n2ccnc2c(=O)n3C2CC2)C1,O=c1c2nccn2c2ccc(N3CCCC3)cc2n1C1CC1,327.3630000000001,1.6605999999999996,4,1,True,5.92
CHEMBL2382287,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5ccccc5)C4)C[C@@H]3C(=O)O)c2c1,5.92,IC50,1190.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5ccccc5)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,474.6010000000002,5.0259000000000045,5,2,True,5.92
CHEMBL5075535,O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cncc(Cl)n2)cc1,5.91,IC50,1240.0,CHEMBL2094139,E. coli complex,Gyr,O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cncc(Cl)n2)cc1,O=C(CCN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccc(S(=O)(=O)Nc2cnccn2)cc1,670.123,3.5687000000000015,9,3,True,5.91
CHEMBL4634552,Cc1c(N2CC3CC3(N)C2)c(F)cc2c(CN)c(F)c(=O)n(C3CC3)c12,5.9,IC50,1250.0,CHEMBL2094139,E. coli complex,Gyr,Cc1c(N2CC3CC3(N)C2)c(F)cc2c(CN)c(F)c(=O)n(C3CC3)c12,O=c1ccc2ccc(N3CC4CC4C3)cc2n1C1CC1,360.40800000000013,1.9191200000000002,4,2,True,5.9
CHEMBL5087299,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)C(C)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)no1,5.9,IC50,1270.0,CHEMBL2094139,E. coli complex,Gyr,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)C(C)N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)no1,O=C(CN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccc(S(=O)(=O)Nc2ccon2)cc1,638.678,3.4201200000000025,9,3,True,5.9
CHEMBL3659000,C[C@@H]1CN2c3c(cc4c(-c5nccn5C)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.89,IC50,1300.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(-c5nccn5C)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(-c5ncc[nH]5)noc4cc3N3CCOCC32)C(=O)N1,484.90000000000026,1.7723999999999998,8,2,True,5.89
CHEMBL3663186,C[C@@H]1CN2c3c(cc4c(C(=O)NC5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.89,IC50,1300.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(C(=O)NC5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(C(=O)NC5CC5)noc4cc3N3CCOCC32)C(=O)N1,471.4450000000002,0.7498000000000001,8,3,True,5.89
CHEMBL3663197,C[C@@H]1CN2c3c(cc4c(C(=O)NCc5ccn(C)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.89,IC50,1300.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(C(=O)NCc5ccn(C)n5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(C(=O)NCc5cc[nH]n5)noc4cc3N3CCOCC32)C(=O)N1,525.4970000000003,0.5211000000000016,9,3,True,5.89
CHEMBL3663215,C[C@@H]1CN2c3c(cc4c(-c5ncnn5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.89,IC50,1300.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(-c5ncnn5C)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(-c5ncn[nH]5)noc4cc3N3CCOCC32)C(=O)N1,469.4330000000002,0.6530999999999999,9,2,True,5.89
CHEMBL5089465,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc1,5.88,IC50,1320.0,CHEMBL2094139,E. coli complex,Gyr,NS(=O)(=O)c1ccc(NC(=O)CN2CCN(c3cc4c(cc3F)c(=O)c(C(=O)O)cn4C3CC3)CC2)cc1,O=C(CN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccccc1,543.5770000000002,1.5817999999999999,7,3,True,5.88
CHEMBL5085647,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)CN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)no1,5.88,IC50,1330.0,CHEMBL2094139,E. coli complex,Gyr,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)CN3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)no1,O=C(CN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccc(S(=O)(=O)Nc2ccon2)cc1,624.6510000000001,3.031620000000001,9,3,True,5.88
CHEMBL1774264,COc1c(N2CC[C@@H]([C@H](C)NCCF)C2)c(F)cc2c(=O)c3c(=O)[nH]sc3n(C3CC3)c12,5.88,IC50,1320.0,CHEMBL3038482,S. aureus complex,Gyr,COc1c(N2CC[C@@H]([C@H](C)NCCF)C2)c(F)cc2c(=O)c3c(=O)[nH]sc3n(C3CC3)c12,O=c1[nH]sc2c1c(=O)c1ccc(N3CCCC3)cc1n2C1CC1,464.53800000000024,3.1610000000000014,6,2,True,5.88
CHEMBL3658932,C[C@@H]1CN2c3c(cc4c(NCC5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.85,IC50,1400.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(NCC5CC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(NCC5CC5)noc4cc3N3CCOCC32)C(=O)N1,457.46200000000016,1.6794999999999998,8,3,True,5.85
CHEMBL3659012,Cc1c2c(cc3c(-c4cnccn4)noc13)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN21,5.85,IC50,1400.0,CHEMBL2094139,E. coli complex,Gyr,Cc1c2c(cc3c(-c4cnccn4)noc13)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN21,O=C1NC(=O)C2(Cc3cc4c(-c5cnccn5)noc4cc3N3CCOCC32)C(=O)N1,462.4660000000002,1.4839199999999997,9,2,True,5.85
CHEMBL3659015,C[C@@H]1CN2c3c(nc4c(-c5ccccn5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.85,IC50,1400.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(nc4c(-c5ccccn5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3nc4c(-c5ccccn5)noc4cc3N3CCOCC32)C(=O)N1,482.88400000000024,1.8288999999999997,9,2,True,5.85
CHEMBL3663194,C[C@@H]1CN2c3c(cc4c(C(=O)N5CCC(F)(F)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.85,IC50,1400.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(C(=O)N5CCC(F)(F)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(C(=O)N5CCCC5)noc4cc3N3CCOCC32)C(=O)N1,521.4520000000002,1.3388,8,2,True,5.85
CHEMBL3663195,C[C@@H]1CN2c3c(cc4c(C(=O)NC5CN(C)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.85,IC50,1400.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(C(=O)NC5CN(C)C5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(C(=O)NC5CNC5)noc4cc3N3CCOCC32)C(=O)N1,500.48700000000025,-0.09859999999999758,9,3,True,5.85
CHEMBL3663220,C[C@@H]1CN2c3c(cc(C(=N)CO)c(O)c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.85,IC50,1400.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc(C(=N)CO)c(O)c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3ccccc3N3CCOCC32)C(=O)N1,420.3970000000001,-0.21782999999999975,8,5,True,5.85
CHEMBL6145459,CC(C)[C@H]1C2=C(Oc3cc4c(c(O)c31)[C@@H](C(C)C)C1=C(O4)C(C)(C)C(=O)C(C)(C)C1=O)C(C)(C)C(=O)C(C)(C)C2=O,5.85,IC50,1400.0,CHEMBL2094139,E. coli complex,Gyr,CC(C)[C@H]1C2=C(Oc3cc4c(c(O)c31)[C@@H](C(C)C)C1=C(O4)C(C)(C)C(=O)C(C)(C)C1=O)C(C)(C)C(=O)C(C)(C)C2=O,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3,562.7030000000003,6.572800000000006,7,1,True,5.85
CHEMBL2159976,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,5.85,IC50,1400.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,c1csc(SCCN2CCC(CCCc3ccnc4ccccc34)CC2)c1,486.6590000000002,4.933500000000004,7,2,True,5.85
CHEMBL5087899,CC(C(=O)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,5.84,IC50,1440.0,CHEMBL2094139,E. coli complex,Gyr,CC(C(=O)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,O=C(CN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,685.7379999999999,4.066900000000003,9,3,True,5.84
CHEMBL6161667,CC(C)Oc1c(NC(=O)c2ccc(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)c3ccc(NC(=O)c4ccc(C#N)cc4)cc3)cc2)ccc(C(=O)Nc2ccc(C(=O)O)cc2)c1O,5.83,IC50,1470.0,CHEMBL2094139,E. coli complex,Gyr,CC(C)Oc1c(NC(=O)c2ccc(NC(=O)[C@H](CC(=O)N(C)C)NC(=O)c3ccc(NC(=O)c4ccc(C#N)cc4)cc3)cc2)ccc(C(=O)Nc2ccc(C(=O)O)cc2)c1O,O=C(CNC(=O)c1ccc(NC(=O)c2ccccc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1,839.8620000000002,5.721580000000005,10,7,True,5.83
CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,5.82,IC50,1500.0,CHEMBL2094139,E. coli complex,Gyr,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,O=c1ccn2c3c(c(N4CCNCC4)ccc13)OCC2,361.37300000000005,1.5439999999999998,5,1,True,5.82
CHEMBL3658940,C[C@@H]1CN2c3c(cc4c(N5CCCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.82,IC50,1500.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(N5CCCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(N5CCCC5)noc4cc3N3CCOCC32)C(=O)N1,457.46200000000016,1.4577999999999998,8,2,True,5.82
CHEMBL3658971,C[C@@H]1CN2c3c(cc4c(-n5ccnn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.82,IC50,1500.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(-n5ccnn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(-n5ccnn5)noc4cc3N3CCOCC32)C(=O)N1,455.40600000000023,0.4383,9,2,True,5.82
CHEMBL3663190,C[C@@H]1CN2c3c(cc4c(C(=O)NCc5cccs5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.82,IC50,1500.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(C(=O)NCc5cccs5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(C(=O)NCc5cccs5)noc4cc3N3CCOCC32)C(=O)N1,527.5340000000002,1.8490999999999997,9,3,True,5.82
CHEMBL3663192,C[C@@H]1CN2c3c(cc4c(C(=O)NCC5CCCCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.82,IC50,1500.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(C(=O)NCC5CCCCC5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(C(=O)NCC5CCCCC5)noc4cc3N3CCOCC32)C(=O)N1,527.5530000000002,2.1677,8,3,True,5.82
CHEMBL4740935,O=C(O)CC(=O)Nc1ccc2nc(NC(=O)c3cc(Br)c(Br)[nH]3)[nH]c2c1,5.82,IC50,1500.0,CHEMBL2094139,E. coli complex,Gyr,O=C(O)CC(=O)Nc1ccc2nc(NC(=O)c3cc(Br)c(Br)[nH]3)[nH]c2c1,O=C(Nc1nc2ccccc2[nH]1)c1ccc[nH]1,485.09200000000004,3.0815,4,5,True,5.82
CHEMBL2382380,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5c(OC)ccc(F)c5F)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5c(OC)ccc(F)c5F)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,540.6070000000003,5.312700000000005,6,2,True,5.81
CHEMBL2382378,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5ccccc5C(F)(F)F)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5ccccc5C(F)(F)F)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,542.5980000000002,6.044700000000006,5,2,True,5.81
CHEMBL2382373,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cccc(F)c5F)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cccc(F)c5F)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,510.58100000000024,5.3041000000000045,5,2,True,5.81
CHEMBL2382372,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(F)cc(F)c5F)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(F)cc(F)c5F)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,528.5710000000003,5.443200000000005,5,2,True,5.81
CHEMBL2382370,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(Cl)ccc5F)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(Cl)ccc5F)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,527.0360000000002,5.818400000000006,5,2,True,5.81
CHEMBL2382364,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(F)cc(F)c5)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(F)cc(F)c5)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,510.58100000000024,5.304100000000005,5,2,True,5.81
CHEMBL2382359,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5c(F)ccc(F)c5F)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5c(F)ccc(F)c5F)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,528.5710000000003,5.4432000000000045,5,2,True,5.81
CHEMBL2382356,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(F)c(F)cc5F)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(F)c(F)cc5F)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,528.5710000000003,5.443200000000005,5,2,True,5.81
CHEMBL2382354,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(C)ccc5F)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(C)ccc5F)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,506.6180000000003,5.473420000000005,5,2,True,5.81
CHEMBL2382342,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cccc(F)c5)C4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cccc(F)c5)C4)C[C@@H]3C(=O)O)c2c1,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1,492.59100000000024,5.1650000000000045,5,2,True,5.81
CHEMBL2158050,COc1ccc2ncc(F)c([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,5.81,IC50,1560.0,CHEMBL3038482,S. aureus complex,Gyr,COc1ccc2ncc(F)c([C@@H](O)CC[C@@H]3CCN(CCSc4cccs4)C[C@@H]3C(=O)O)c2c1,c1csc(SCCN2CCC(CCCc3ccnc4ccccc34)CC2)c1,504.6490000000002,5.072600000000004,7,2,True,5.81
CHEMBL3329274,CCNC(=O)Nc1ccc(C(=O)Nc2cccc(Cl)c2)cn1,5.8,IC50,1600.0,CHEMBL2094139,E. coli complex,Gyr,CCNC(=O)Nc1ccc(C(=O)Nc2cccc(Cl)c2)cn1,O=C(Nc1ccccc1)c1cccnc1,318.764,3.128700000000001,3,3,True,5.8
CHEMBL3357987,COCc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1C(C)OC(C)CN31,5.8,IC50,1600.0,CHEMBL2094139,E. coli complex,Gyr,COCc1noc2c(F)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)C1C(C)OC(C)CN31,O=C1NC(=O)C2(Cc3cc4cnoc4cc3N3CCOCC32)C(=O)N1,432.4080000000002,1.0039999999999996,8,2,True,5.8
CHEMBL3658954,Cc1ccc(-c2noc3c(Cl)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)cn1,5.8,IC50,1600.0,CHEMBL2094139,E. coli complex,Gyr,Cc1ccc(-c2noc3c(Cl)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)cn1,O=C1NC(=O)C2(Cc3cc4c(-c5cccnc5)noc4cc3N3CCOCC32)C(=O)N1,495.92300000000023,2.742320000000001,8,2,True,5.8
CHEMBL3658959,C[C@@H]1CN2c3c(cc4c(-c5ccnnc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.8,IC50,1600.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(-c5ccnnc5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(-c5ccnnc5)noc4cc3N3CCOCC32)C(=O)N1,482.88400000000024,1.8288999999999997,9,2,True,5.8
CHEMBL3659004,C[C@@H]1CN2c3c(cc4c(C(=O)NCC(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.8,IC50,1600.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(C(=O)NCC(F)F)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4cnoc4cc3N3CCOCC32)C(=O)N1,495.4140000000002,0.8524999999999999,8,3,True,5.8
CHEMBL4588294,NC[C@H](Oc1n[nH]c2ccc(-c3ccccc3Cl)cc12)c1ccccc1,5.8,IC50,1600.0,CHEMBL2094139,E. coli complex,Gyr,NC[C@H](Oc1n[nH]c2ccc(-c3ccccc3Cl)cc12)c1ccccc1,c1ccc(COc2n[nH]c3ccc(-c4ccccc4)cc23)cc1,363.84800000000007,4.962100000000003,3,2,True,5.8
CHEMBL4528547,NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)nc12)c1ccccc1,5.8,IC50,1600.0,CHEMBL2094139,E. coli complex,Gyr,NC[C@H](Oc1noc2ccc(-c3ccccc3Cl)nc12)c1ccccc1,c1ccc(COc2noc3ccc(-c4ccccc4)nc23)cc1,365.8200000000001,4.622000000000003,5,1,True,5.8
CHEMBL219534,COc1c(-c2ccnc(C)c2)c(F)cc2c(=O)c3c(=O)[nH]sc3n(C3CC3)c12,5.8,IC50,1600.0,CHEMBL3038482,S. aureus complex,Gyr,COc1c(-c2ccnc(C)c2)c(F)cc2c(=O)c3c(=O)[nH]sc3n(C3CC3)c12,O=c1[nH]sc2c1c(=O)c1ccc(-c3ccncc3)cc1n2C1CC1,397.4310000000001,3.757520000000002,5,1,True,5.8
CHEMBL1276667,CC[C@@H]1CCN(c2c(F)cc3c(=O)n(N)c(=O)n(C4CC4)c3c2C)C1,5.8,IC50,1600.0,CHEMBL3038482,S. aureus complex,Gyr,CC[C@@H]1CCN(c2c(F)cc3c(=O)n(N)c(=O)n(C4CC4)c3c2C)C1,O=c1[nH]c(=O)n(C2CC2)c2cc(N3CCCC3)ccc12,346.4060000000002,1.89572,4,1,True,5.8
CHEMBL4468881,COc1ccc2c3conc3c(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,5.78,IC50,1660.0,CHEMBL2094139,E. coli complex,Gyr,COc1ccc2c3conc3c(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,O=C1COc2ccc(CNC3CCN(CCn4c(=O)c5nocc5c5ccccc54)CC3)nc2N1,504.5470000000003,2.1313999999999993,9,2,True,5.78
CHEMBL3589541,NC(=O)CC(=O)Nc1nc2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,5.77,IC50,1700.0,CHEMBL2094139,E. coli complex,Gyr,NC(=O)CC(=O)Nc1nc2c(s1)C[C@@H](NC(=O)c1cc(Br)c(Br)[nH]1)CC2,O=C(NC1CCc2ncsc2C1)c1ccc[nH]1,505.1920000000001,2.0973999999999995,5,4,True,5.77
CHEMBL3658924,C[C@@H]1CN2c3c(cc4c(NCc5ccccc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,5.77,IC50,1700.0,CHEMBL2094139,E. coli complex,Gyr,C[C@@H]1CN2c3c(cc4c(NCc5ccccc5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,O=C1NC(=O)C2(Cc3cc4c(NCc5ccccc5)noc4cc3N3CCOCC32)C(=O)N1,493.49500000000023,2.4697000000000005,8,3,True,5.77
CHEMBL3658928,Cc1cc(CNc2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)no1,5.77,IC50,1700.0,CHEMBL2094139,E. coli complex,Gyr,Cc1cc(CNc2noc3c(F)c4c(cc23)CC2(C(=O)NC(=O)NC2=O)[C@H]2[C@H](C)O[C@H](C)CN42)no1,O=C1NC(=O)C2(Cc3cc4c(NCc5ccon5)noc4cc3N3CCOCC32)C(=O)N1,498.47100000000023,1.7661199999999995,10,3,True,5.77
CHEMBL3658963,COCc1noc2c(Cl)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,5.77,IC50,1700.0,CHEMBL2094139,E. coli complex,Gyr,COCc1noc2c(Cl)c3c(cc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,O=C1NC(=O)C2(Cc3cc4cnoc4cc3N3CCOCC32)C(=O)N1,448.86300000000017,1.5183,8,2,True,5.77
