query_target_class,decoy_reference_class,molecule_chembl_id,canonical_smiles,decoy_label,mw,logp,scaffold_smiles
GyrB,LpxC,CHEMBL5916999,NC[C@@H]1CCCN1Cc1ccc(C#Cc2ccc(C(CO)Cc3nc[nH]c(=O)c3O)cc2)cc1,cross_target_decoy_not_inactive,458.56200000000024,2.116999999999999,O=c1cc(CCc2ccc(C#Cc3ccc(CN4CCCC4)cc3)cc2)nc[nH]1
GyrB,LpxH,CHEMBL3683258,CN[C@@H]1CC2OC([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,cross_target_decoy_not_inactive,452.51400000000024,4.179900000000003,O=C1NCc2c1c1c3ccccc3n3c1c1c2c2ccccc2n1C1CCCC3O1
GyrB,MurC,CHEMBL329389,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(Cl)cc2Cl)sc2c1CCC(c1ccccc1)C2,cross_target_decoy_not_inactive,576.5270000000003,5.472280000000005,O=C(Nc1cc2c(s1)CC(c1ccccc1)CC2)c1cccc(S(=O)(=O)N2CCOCC2)c1
GyrB,Gyr,CHEMBL3658978,C[C@@H]1CN2c3c(cc4c(-c5cn[nH]c5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,cross_target_decoy_not_inactive,454.41800000000023,1.2476999999999994,O=C1NC(=O)C2(Cc3cc4c(-c5cn[nH]c5)noc4cc3N3CCOCC32)C(=O)N1
GyrB,Gyr,CHEMBL4758336,CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CN(CCO)C3CCCCC3)c(=O)[nH]c12.Cl,cross_target_decoy_not_inactive,547.0270000000005,4.208200000000003,O=C(Nc1ccccc1CNC1CCCCC1)c1cc2ccccc2[nH]c1=O
GyrB,Gyr,CHEMBL4793836,COC(=O)CNC(=O)c1ccc(NC(=O)c2[nH]c(C)c(Cl)c2Cl)c(O[C@H]2CCNC2)c1.Cl,cross_target_decoy_not_inactive,505.78600000000034,2.9475200000000013,O=C(Nc1ccccc1OC1CCNC1)c1ccc[nH]1
GyrB,MurC,CHEMBL4542665,Cc1c(N2CCN(C)CC2)ccc2c3c(c(=O)oc12)CN(C(=O)c1ccc(NS(C)(=O)=O)c(Br)c1)CC3,cross_target_decoy_not_inactive,589.5120000000002,3.1857200000000017,O=C(c1ccccc1)N1CCc2c(c(=O)oc3cc(N4CCNCC4)ccc23)C1
GyrB,TopoIV,CHEMBL5084570,Cc1cc(NS(=O)(=O)c2ccc(/N=N/N3CCN(c4cc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)CC3)cc2)no1,cross_target_decoy_not_inactive,595.6130000000002,4.091820000000003,O=c1ccn(C2CC2)c2cc(N3CCN(N=Nc4ccc(S(=O)(=O)Nc5ccon5)cc4)CC3)ccc12
GyrB,FtsZ,CHEMBL1926721,CCOC(=O)Nc1cc(NCCN(C)C)c2nc(-c3ccccc3)c(-c3ccccc3)nc2n1,cross_target_decoy_not_inactive,456.5500000000001,4.900700000000004,c1ccc(-c2nc3cccnc3nc2-c2ccccc2)cc1
GyrB,Gyr,CHEMBL4755858,CNc1cc(F)cc2cc(C(=O)Nc3ccc(CO)cc3CN(C)C3CCCCC3)c(=O)[nH]c12,cross_target_decoy_not_inactive,466.55700000000036,4.218000000000003,O=C(Nc1ccccc1CNC1CCCCC1)c1cc2ccccc2[nH]c1=O
GyrB,Gyr,CHEMBL2382356,COc1ccc2nccc([C@@H](O)CC[C@@H]3CCN(C4CC(c5cc(F)c(F)cc5F)C4)C[C@@H]3C(=O)O)c2c1,cross_target_decoy_not_inactive,528.5710000000003,5.443200000000005,c1ccc(C2CC(N3CCC(CCCc4ccnc5ccccc45)CC3)C2)cc1
GyrB,Gyr,CHEMBL134293,CC(=O)NC[C@H]1CN(c2ccc(OCC3CCN(c4nc5c(cc4F)c(=O)c(C(=O)O)cn5C4CC4)C3)c(F)c2)C(=O)O1,cross_target_decoy_not_inactive,597.5750000000004,3.0744000000000007,O=C1OCCN1c1ccc(OCC2CCN(c3ccc4c(=O)ccn(C5CC5)c4n3)C2)cc1
GyrB,Gyr,CHEMBL5281268,O=C(O)c1ccc(CNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2cc(Br)c(Br)[nH]2)cc1,cross_target_decoy_not_inactive,565.2180000000001,3.6010000000000018,O=C(NC(Cc1ccccc1)C(=O)NCc1ccccc1)c1ccc[nH]1
GyrB,Gyr,CHEMBL3658955,C[C@@H]1CN2c3c(cc4c(-c5cncs5)noc4c3Cl)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,cross_target_decoy_not_inactive,487.92500000000024,2.4954,O=C1NC(=O)C2(Cc3cc4c(-c5cncs5)noc4cc3N3CCOCC32)C(=O)N1
GyrB,MurC,CHEMBL380752,O=C1O/C(=C\c2cc(C(F)(F)F)ccc2Cl)C(O)=C1c1ccc(N2CCOCC2)c(F)c1,cross_target_decoy_not_inactive,469.81800000000027,5.201500000000004,O=C1OC(=Cc2ccccc2)C=C1c1ccc(N2CCOCC2)cc1
GyrB,Gyr,CHEMBL3663183,C[C@@H]1CN2c3c(cc4c(-c5ncccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,cross_target_decoy_not_inactive,466.42900000000026,1.3145999999999995,O=C1NC(=O)C2(Cc3cc4c(-c5ncccn5)noc4cc3N3CCOCC32)C(=O)N1
GyrB,Gyr,CHEMBL5276709,Cc1[nH]c(C(=O)Nc2nc3c(N4[C@@H]5CC[C@H]4COC5)cc(C(=O)O)cc3s2)c(Cl)c1Cl,cross_target_decoy_not_inactive,481.3610000000002,4.557720000000002,O=C(Nc1nc2c(N3C4CCC3COC4)cccc2s1)c1ccc[nH]1
GyrB,MurA,CHEMBL195098,O=C(CCC1C(=O)N(c2ccc(Cl)cc2)N(c2ccc(Cl)cc2)C1=O)c1ccc(F)cc1,cross_target_decoy_not_inactive,471.31500000000017,5.706600000000004,O=C(CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O)c1ccccc1
GyrB,Gyr,CHEMBL5279384,Cc1[nH]c(C(=O)N[C@H]2CCc3nc(NC(=O)CNC(=O)c4ccc(O)c(O)c4)sc3C2)c(Cl)c1Cl,cross_target_decoy_not_inactive,538.4130000000002,3.1534200000000023,O=C(CNC(=O)c1ccccc1)Nc1nc2c(s1)CC(NC(=O)c1ccc[nH]1)CC2
GyrB,MurC,CHEMBL5879031,Nc1nc(N)c(CC(=O)Nc2cnc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)c(F)c2)c(=O)[nH]1,cross_target_decoy_not_inactive,451.37100000000027,-1.3025999999999984,O=C(Cc1cnc[nH]c1=O)Nc1cccnc1
GyrB,Gyr,CHEMBL6078146,Cc1[nH]c(C(=O)Nc2ccc(-c3noc(=O)[nH]3)cc2N2CCC(NC(=O)OC(C)(C)C)CC2)c(Cl)c1Cl,cross_target_decoy_not_inactive,551.4310000000003,4.719020000000004,O=C(Nc1ccc(-c2noc(=O)[nH]2)cc1N1CCCCC1)c1ccc[nH]1
GyrB,FtsZ,CHEMBL2418095,Oc1cc(O)c2c(c1)C/C(Cl)=C\Cc1cc(c(Cl)cc1O)Oc1c(O)cc(cc1O)C/C(Cl)=C\Cc1cc(c(Cl)cc1O)O2,cross_target_decoy_not_inactive,678.3480000000001,8.940799999999992,C1=CCc2cccc(c2)Oc2ccccc2CC=CCc2cccc(c2)Oc2ccc(cc2)C1
GyrB,Gyr,CHEMBL4576334,O=C(CCCCCCCCC(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1cc2ccccc2oc1=O,cross_target_decoy_not_inactive,658.7270000000003,5.6882000000000055,O=C(CCCCCCCCC(=O)N1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1cc2ccccc2oc1=O
GyrB,TopoIV,CHEMBL6148317,CC(C)C(=O)c1c2c(c(OCc3ccc([N+](=O)[O-])cc3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,cross_target_decoy_not_inactive,767.9159999999999,9.193100000000001,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCc4ccccc4)c1C2)CC1=C(CC(=O)CC1=O)O3
GyrB,RpoB,CHEMBL236921,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,cross_target_decoy_not_inactive,695.7620000000003,3.630320000000003,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4c(c3C2=O)C(=O)C=C(N1)C4=O
GyrB,MurC,CHEMBL5076176,Cn1c(Nc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)nc2c1c(=O)n(Cc1cc3c(Cl)cccc3[nH]1)c(=O)n2C,cross_target_decoy_not_inactive,608.0110000000001,2.4081,O=c1[nH]c2nc(Nc3ccccc3)[nH]c2c(=O)n1Cc1cc2ccccc2[nH]1
GyrB,TopoIV,CHEMBL6103064,CCN(CC)CCOc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,cross_target_decoy_not_inactive,731.9710000000001,8.426500000000008,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3
GyrB,LeuRS,CHEMBL4864835,CC(C)C[C@H](N)C(=O)NS(=O)(=O)OC[C@H]1OC[C@@H](CCCn2cc(CNC(=O)NCc3ccccc3)nn2)[C@H](O)[C@@H]1O,cross_target_decoy_not_inactive,611.7220000000004,-0.45449999999999446,O=C(NCc1ccccc1)NCc1cn(CCCC2CCCOC2)nn1
GyrB,MurA,CHEMBL363799,O=C(CC1(CC(=O)c2ccc(F)cc2F)C(=O)N(c2ccc(Cl)cc2)N(c2ccc(Cl)cc2)C1=O)c1ccc(F)cc1F,cross_target_decoy_not_inactive,629.3930000000001,7.377000000000005,O=C(CC1(CC(=O)c2ccccc2)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O)c1ccccc1
GyrB,MurA,CHEMBL5199836,CNC(=O)[C@@H](Cc1c[nH]c2ccccc12)NCc1ccc(-n2ccnc2)c(-c2ccc(-c3cc(C(=O)O)c4ccccc4n3)cc2)c1,cross_target_decoy_not_inactive,620.7130000000002,6.380900000000004,c1ccc2nc(-c3ccc(-c4cc(CNCCc5c[nH]c6ccccc56)ccc4-n4ccnc4)cc3)ccc2c1
GyrB,70S_ribosome,CHEMBL3251853,CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)O,cross_target_decoy_not_inactive,771.9420000000001,2.196600000000004,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1
GyrB,Gyr,CHEMBL5090088,O=C(CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,cross_target_decoy_not_inactive,685.738,4.068500000000002,O=C(CCN1CCN(c2ccc3c(=O)ccn(C4CC4)c3c2)CC1)Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
GyrB,TopoIV,CHEMBL6078483,CC(C)C(=O)c1c2c(c(OCCCN3CCOCC3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,cross_target_decoy_not_inactive,759.981,7.80700000000001,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCCCN4CCOCC4)c1C2)CC1=C(CC(=O)CC1=O)O3
GyrB,TopoIV,CHEMBL6103138,CC(C)C(=O)c1c2c(c(OCC3CC3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,cross_target_decoy_not_inactive,686.8860000000001,8.494700000000005,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCC4CC4)c1C2)CC1=C(CC(=O)CC1=O)O3
GyrB,RpoB,CHEMBL1911287,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(N)c4c(c3C2=O)C(=O)C=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,cross_target_decoy_not_inactive,694.7780000000002,3.506920000000002,O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4c(c3C2=O)C(=O)C=C(N1)C4=O
GyrB,FtsZ,CHEMBL3416824,O=C1C[C@@H](c2ccccc2)Oc2c(Cc3cc(Cc4ccccc4O)ccc3O)c(O)c(Cc3cc(Cc4ccccc4O)ccc3O)c(O)c21,cross_target_decoy_not_inactive,680.7530000000004,7.989900000000006,O=C1CC(c2ccccc2)Oc2c(Cc3cccc(Cc4ccccc4)c3)cc(Cc3cccc(Cc4ccccc4)c3)cc21
GyrB,D-Ala-D-Ala,CHEMBL5173242,CC[C@H](C)[C@@H](CCC(=O)NC)NC(=O)[C@H](Cc1c[nH]c2ccc(F)cc12)NC(=O)[C@H](CCC(C)C)NCc1cnn(C)c1-c1ccc(OC)cc1,cross_target_decoy_not_inactive,703.9039999999999,5.395100000000005,O=C(CNCc1cn[nH]c1-c1ccccc1)NCCc1c[nH]c2ccccc12
GyrB,Gyr,CHEMBL303984,CO[C@@H]1[C@@H](OC(=O)c2ccc(C)[nH]2)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2Cl)OC1(C)C,cross_target_decoy_not_inactive,697.1370000000002,5.370320000000004,O=C(Nc1cc2ccc(OC3CC(OC(=O)c4ccc[nH]4)CCO3)cc2oc1=O)c1ccccc1
GyrB,MurC,CHEMBL5093943,Cn1c(Nc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)nc2c1c(=O)n(Cc1ccc(Cl)c(Cl)c1)c(=O)n2C,cross_target_decoy_not_inactive,603.4190000000002,2.5802000000000005,O=c1[nH]c2nc(Nc3ccccc3)[nH]c2c(=O)n1Cc1ccccc1
GyrB,Gyr,CHEMBL6103462,CC(C)CCOc1c2c(c(C(=O)C(C)C)c3c1[C@@H](C(C)C)C1=C(O3)C(C)(C)C(=O)C(C)(C)C1=O)OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@H]2C(C)C,cross_target_decoy_not_inactive,702.9290000000002,9.130800000000002,O=C1CC(=O)C2=C(C1)Oc1cc3c(cc1C2)CC1=C(CC(=O)CC1=O)O3
GyrB,MurC,CHEMBL4463968,Cc1c(N2CCN(C)[C@@H](C)C2)ccc2c3c(c(=O)oc12)CN(C(=O)c1ccc(NS(C)(=O)=O)c(OC(F)(F)F)c1)CC3,cross_target_decoy_not_inactive,608.6390000000002,3.710320000000003,O=C(c1ccccc1)N1CCc2c(c(=O)oc3cc(N4CCNCC4)ccc23)C1
GyrB,MurA,CHEMBL189528,O=C1N(c2ccc(Cl)cc2)N(c2ccc(Cl)cc2)C(=O)C1(CCCCCCc1ccccc1)CCCCCCc1ccccc1,cross_target_decoy_not_inactive,641.6830000000002,10.66099999999999,O=C1N(c2ccccc2)N(c2ccccc2)C(=O)C1(CCCCCCc1ccccc1)CCCCCCc1ccccc1
GyrB,Gyr,CHEMBL4755574,CNc1cc(F)cc2cc(C(=O)Nc3ccc(C(=O)O)cc3CN(CCN)C3CCCCC3)c(=O)[nH]c12.O=C(O)C(F)(F)F,cross_target_decoy_not_inactive,623.6040000000006,4.386100000000002,O=C(Nc1ccccc1CNC1CCCCC1)c1cc2ccccc2[nH]c1=O
GyrB,Gyr,CHEMBL6166853,CCC[C@H](NC(=O)c1ccc(NC(=O)c2ccc(C#N)cc2)cc1)C(=O)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)O)cc3)c(O)c2OC(C)C)cc1,cross_target_decoy_not_inactive,796.8370000000002,7.043380000000006,O=C(CNC(=O)c1ccc(NC(=O)c2ccccc2)cc1)Nc1ccc(C(=O)Nc2ccc(C(=O)Nc3ccccc3)cc2)cc1
GyrB,TopoIV,CHEMBL6102529,CC(C)C(=O)c1c2c(c(OCCCN3CCN(C)CC3)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,cross_target_decoy_not_inactive,773.024,7.72220000000001,O=C1CC(=O)C2=C(C1)Oc1cc3c(c(OCCCN4CCNCC4)c1C2)CC1=C(CC(=O)CC1=O)O3
GyrB,70S_ribosome,CHEMBL557931,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)N[C@H](C)[C@@H](O)[C@]1(C)O,cross_target_decoy_not_inactive,762.9790000000002,1.7392000000000052,O=C1CCCC(OC2CCCCO2)CC(OC2CCCCO2)CC(=O)OCCCCN1
GyrB,70S_ribosome,CHEMBL3251868,CCCC(=O)O[C@H]1/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](O)[C@H](OC)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CCC)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@H]1C,cross_target_decoy_not_inactive,842.0329999999999,3.5476000000000063,O=C1CCCC(OC2CCC(OC3CCCCO3)CO2)CCCCC=CC=CCCO1
LeuRS,LpxC,CHEMBL104043,Cc1cc(C2=NC(C(=O)NO)CO2)ccc1F,cross_target_decoy_not_inactive,238.218,0.7849199999999996,c1ccc(C2=NCCO2)cc1
LeuRS,MurA,CHEMBL86416,C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C)CC[C@@H]12,cross_target_decoy_not_inactive,232.32299999999992,3.5508000000000024,C=C1C(=O)OC2C=CCCC=CCCC12
LeuRS,FabI,CHEMBL6021680,CCc1ccn(Cc2ccccc2)c(=O)c1,cross_target_decoy_not_inactive,213.28,2.4590000000000005,O=c1ccccn1Cc1ccccc1
LeuRS,FabI,CHEMBL148755,Cc1ccc(Oc2ccccc2)c(O)c1,cross_target_decoy_not_inactive,200.23700000000002,3.4929200000000016,c1ccc(Oc2ccccc2)cc1
LeuRS,DHFR,CHEMBL333976,CCN(CC)c1ccc(Sc2cccc3nc(N)nc(N)c23)cc1,cross_target_decoy_not_inactive,339.4680000000001,3.7916000000000007,c1ccc(Sc2cccc3ncncc23)cc1
LeuRS,FabI,CHEMBL3676398,CC(C)(C)OC(=O)N1CCC(COc2ccc(F)cc2)CC1,cross_target_decoy_not_inactive,309.38100000000003,3.851600000000003,c1ccc(OCC2CCNCC2)cc1
LeuRS,DHFR,CHEMBL575627,COc1ccc(OC)c([C@@H](C#Cc2c(C)nc(N)nc2N)OC)c1,cross_target_decoy_not_inactive,328.37200000000007,1.7058199999999997,C(#Cc1cncnc1)Cc1ccccc1
LeuRS,70S_ribosome,CHEMBL1631491,N[C@@H]1C[C@H](N)[C@@]2(CC[C@@H](O)[C@@H](O)CO2)[C@H](O)[C@H]1O,cross_target_decoy_not_inactive,262.306,-2.962499999999998,C1CCOC2(CC1)CCCCC2
LeuRS,DHFR,CHEMBL31055,NC(=O)COc1cccc(Cc2cnc(N)nc2N)c1,cross_target_decoy_not_inactive,273.296,0.09589999999999982,c1ccc(Cc2cncnc2)cc1
LeuRS,DHFR,CHEMBL572856,COc1cc([C@H](C#Cc2cnc(N)nc2N)OC)cc(OC)c1OC,cross_target_decoy_not_inactive,344.3710000000001,1.406,C(#Cc1cncnc1)Cc1ccccc1
LeuRS,MurA,CHEMBL5172087,O=C(O)c1csc(Nc2cccc3ncccc23)n1,cross_target_decoy_not_inactive,271.30100000000004,3.1331000000000007,c1cc(Nc2nccs2)c2cccnc2c1
LeuRS,FabI,CHEMBL3676404,Cc1nc(C2CC(C(=O)/C=C/c3cnc4c(c3)CCC(=O)N4)C2)no1,cross_target_decoy_not_inactive,338.3670000000001,2.43382,O=C1CCc2cc(C=CC(=O)C3CC(c4ncon4)C3)cnc2N1
LeuRS,FabI,CHEMBL6010575,O=C1CCc2cc(/C=C/C(=O)N3CC4C=CCC4C3)cnc2N1,cross_target_decoy_not_inactive,309.36899999999997,2.014,O=C1CCc2cc(C=CC(=O)N3CC4C=CCC4C3)cnc2N1
LeuRS,70S_ribosome,CHEMBL126,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,cross_target_decoy_not_inactive,337.35100000000006,1.1235999999999997,O=C1OCCN1c1ccc(N2CCOCC2)cc1
LeuRS,FabI,CHEMBL5557433,Cc1ccccc1N1CC(c2nc3ccccc3n2C)CC1=O,cross_target_decoy_not_inactive,305.38100000000014,3.4022200000000016,O=C1CC(c2nc3ccccc3[nH]2)CN1c1ccccc1
LeuRS,DHFR,CHEMBL61260,COCCOc1cc(Cc2cnc(N)nc2N)cc2c1NCCC2,cross_target_decoy_not_inactive,329.40400000000017,1.6150999999999998,c1ncc(Cc2ccc3c(c2)CCCN3)cn1
LeuRS,70S_ribosome,CHEMBL3114336,NCC[C@H](O)CN[C@@H]1C[C@H](N)[C@@]2(CC[C@H](O)[C@H](O)CO2)[C@H](O)[C@H]1O,cross_target_decoy_not_inactive,349.42800000000005,-3.6218999999999952,C1CCOC2(CC1)CCCCC2
LeuRS,MurC,CHEMBL87262,Oc1c2c(nn1-c1ccc(Br)cc1)CCS2,cross_target_decoy_not_inactive,297.177,2.9886000000000017,c1ccc(-n2cc3c(n2)CCS3)cc1
LeuRS,DHFR,CHEMBL177408,Nc1ncc(Cc2ccc(Br)c3ccccc23)c(N)n1,cross_target_decoy_not_inactive,329.2010000000001,3.147500000000001,c1ccc2c(Cc3cncnc3)cccc2c1
LeuRS,DHFR,CHEMBL177819,COc1ccc(CCc2cnc(N)nc2N)cc1OC,cross_target_decoy_not_inactive,274.324,1.4434,c1ccc(CCc2cncnc2)cc1
LeuRS,Gyr,CHEMBL471145,CCOC(=O)Nc1nc2cc(/C=C/c3ccc(O)cc3)ccc2[nH]1,cross_target_decoy_not_inactive,323.35200000000003,4.007300000000002,C(=Cc1ccc2[nH]cnc2c1)c1ccccc1
LeuRS,MurC,CHEMBL315316,Oc1c2c(nn1-c1cccc(C(F)(F)F)c1)CCS2,cross_target_decoy_not_inactive,286.2779999999999,3.2449000000000012,c1ccc(-n2cc3c(n2)CCS3)cc1
LeuRS,Gyr,CHEMBL4203118,O=c1c2nccn2c2cc(F)c(-c3ccncc3)cc2n1C1CC1,cross_target_decoy_not_inactive,320.3270000000001,3.185200000000001,O=c1c2nccn2c2ccc(-c3ccncc3)cc2n1C1CC1
LeuRS,LpxC,CHEMBL4795750,CC(O)c1nccn1Cc1cc(-c2ccccc2)on1,cross_target_decoy_not_inactive,269.30400000000003,2.6397000000000004,c1ccc(-c2cc(Cn3ccnc3)no2)cc1
LeuRS,DHFR,CHEMBL118316,Nc1nc(N)c2c(Sc3ccc(Br)cc3)cccc2n1,cross_target_decoy_not_inactive,347.24100000000004,3.7079000000000013,c1ccc(Sc2cccc3ncncc23)cc1
LeuRS,LpxC,CHEMBL2377701,NC[C@H](NC(=O)c1ccc(C#Cc2ccccc2)cc1)C(=O)NO,cross_target_decoy_not_inactive,323.35200000000003,0.6488999999999999,C(#Cc1ccccc1)c1ccccc1
LeuRS,LpxC,CHEMBL3827314,O=C(NO)[C@@H]1CN(c2ccc(C#CC#CC3CC3)c(F)c2)C(=O)O1,cross_target_decoy_not_inactive,328.29900000000004,1.4211999999999996,O=C1OCCN1c1ccc(C#CC#CC2CC2)cc1
LeuRS,FabI,CHEMBL260087,O=c1cc(OCc2ccccc2)ccn1Cc1ccccc1Cl,cross_target_decoy_not_inactive,325.7950000000001,4.129000000000003,O=c1cc(OCc2ccccc2)ccn1Cc1ccccc1
LeuRS,DHFR,CHEMBL222461,COc1cc(C(C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC,cross_target_decoy_not_inactive,342.3990000000001,2.13042,C(#Cc1cncnc1)Cc1ccccc1
LeuRS,DHFR,CHEMBL577790,COc1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)ccc1-c1c(C)cccc1C,cross_target_decoy_not_inactive,386.49900000000014,4.397060000000002,C(#Cc1cncnc1)Cc1ccc(-c2ccccc2)cc1
LeuRS,LpxC,CHEMBL1956104,C[C@@](CCc1ccc(-c2ccccc2F)cc1)(C(=O)NO)S(C)(=O)=O,cross_target_decoy_not_inactive,365.42600000000004,2.734,c1ccc(-c2ccccc2)cc1
LeuRS,LpxC,CHEMBL3647237,CC(CCc1ccc(OCc2ccc(F)cc2F)cc1)(C(=O)NO)S(C)(=O)=O,cross_target_decoy_not_inactive,413.44200000000006,2.785100000000001,c1ccc(COc2ccccc2)cc1
LeuRS,GyrB,CHEMBL578991,CCNC(=O)Nc1cn2c(-c3nc(C)cc(C(F)(F)F)n3)cc(-c3cccnc3)cc2n1,cross_target_decoy_not_inactive,441.4170000000001,4.321920000000002,c1cnc(-c2cc(-c3cccnc3)cc3nccn23)nc1
LeuRS,70S_ribosome,CHEMBL3114326,N[C@@H]1C[C@H](N)[C@@]2(CC[C@@H](CNC(=O)[C@@H](N)Cc3c[nH]c4ccccc34)O2)[C@H](O)[C@H]1O,cross_target_decoy_not_inactive,417.51000000000005,-1.148199999999996,O=C(CCc1c[nH]c2ccccc12)NCC1CCC2(CCCCC2)O1
LeuRS,LpxH,CHEMBL3672245,CCN(CC)C(C)c1ccc(-c2c(O)ccc3[nH]c(=O)c4sccc4c23)cc1F,cross_target_decoy_not_inactive,410.5140000000001,5.657300000000005,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12
LeuRS,Gyr,CHEMBL6078424,Cc1[nH]c(C(=O)Nc2ccc(-c3noc(=O)[nH]3)cc2N2CCCC2)c(Cl)c1Cl,cross_target_decoy_not_inactive,422.2720000000003,3.8257200000000022,O=C(Nc1ccc(-c2noc(=O)[nH]2)cc1N1CCCC1)c1ccc[nH]1
LeuRS,DHFR,CHEMBL573407,COc1ccc(-c2cc(OC)cc([C@@H](C)C#Cc3c(C)nc(N)nc3N)c2)cc1,cross_target_decoy_not_inactive,388.4710000000001,3.788820000000001,C(#Cc1cncnc1)Cc1cccc(-c2ccccc2)c1
LeuRS,FabI,CHEMBL570866,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CNC(=O)CN3)oc2ccccc12,cross_target_decoy_not_inactive,390.4430000000001,2.8497200000000014,O=C(C=Cc1cnc2c(c1)CNC(=O)CN2)NCc1cc2ccccc2o1
LeuRS,LpxH,CHEMBL3672299,COc1ccc2[nH]c(=O)c3sccc3c2c1-c1ccc(C(C)CN)c(F)c1,cross_target_decoy_not_inactive,382.46000000000015,4.6197000000000035,O=c1[nH]c2cccc(-c3ccccc3)c2c2ccsc12
